qSwat3_00192_avg_bsub	rSwat3_00192_avg_bsub	sSwat3_00192_avg_bsub
0.224	0.0190827644	0.0002589660986929861
0.2245	0.0188453778	0.0002593364203598899
0.225	0.0187208974	0.0002607923615353405
0.2255	0.0188669774	0.0002599147102329832
0.226	0.0185748073	0.0002608525586713815
0.2265	0.0188134238	0.0002600810661868865
0.227	0.018844364	0.0002559381823408701
0.2275	0.0188012442	0.0002538939998057253
0.228	0.0188552321	0.0002517734152687452
0.2285	0.0190010396	0.0002512659972528617
0.229	0.0188296512	0.0002496752349321015
0.2295	0.0189213019	0.0002488579831142777
0.23	0.0187665687	0.0002481208853379463
0.2305	0.0188537328	0.0002464862933188729
0.231	0.0191680732	0.0002472373947568625
0.2315	0.0188403552	0.0002451143645694978
0.232	0.0188180322	0.0002456067995608484
0.2325	0.0188087747	0.0002435735906521877
0.233	0.0190241278	0.0002429534878086013
0.2335	0.0192833602	0.0002436897832699713
0.234	0.0189531926	0.000241024887322157
0.2345	0.0188434516	0.0002412426070250979
0.235	0.019155602	0.0002410913467868949
0.2355	0.0187836317	0.000239293977974677
0.236	0.0188176409	0.0002401535724020975
0.2365	0.0190724964	0.0002401453936590289
0.237	0.0190310295	0.0002391641444491922
0.2375	0.0190157806	0.0002394469780589262
0.238	0.0190908811	0.0002386777560066788
0.2385	0.0188098334	0.0002379138870061098
0.239	0.0190285831	0.0002373763635148708
0.2395	0.0188827313	0.0002365814441932051
0.24	0.0188079358	0.000235983565122758
0.2405	0.0191722999	0.000235661992006323
0.241	0.0192001938	0.000236502411931567
0.2415	0.0191158925	0.000234407889684614
0.242	0.0188919352	0.0002341378743836485
0.2425	0.018850478	0.0002349488287520873
0.243	0.0188545988	0.0002327532936351312
0.2435	0.0187767445	0.0002329434029313803
0.244	0.0189611619	0.0002329173110778306
0.2445	0.0187935729	0.0002334546448246774
0.245	0.0189182779	0.0002328012335783763
0.2455	0.0190045229	0.0002314023644751631
0.246	0.0186961438	0.0002313233907390438
0.2465	0.0188615026	0.0002317261400729817
0.247	0.0187930586	0.0002314677681081954
0.2475	0.0187841599	0.000230102955764098
0.248	0.0190599858	0.0002297702306689275
0.2485	0.0190247	0.0002306424331900609
0.249	0.0190008571	0.0002300327036764712
0.2495	0.0188539872	0.0002304136610262454
0.25	0.018912376	0.0002283438689459756
0.2505	0.0188316015	0.0002282594472601681
0.251	0.018979343	0.0002291544502789633
0.2515	0.0189605903	0.0002279303818844336
0.252	0.0190283075	0.0002284546232720959
0.2525	0.0189423351	0.0002272486827697869
0.253	0.0186859314	0.0002262935608204919
0.2535	0.0187131835	0.0002275467817519872
0.254	0.0192897267	0.0002269731101311882
0.2545	0.0190725682	0.0002272372597424955
0.255	0.0188152803	0.0002259988845520542
0.2555	0.0189017903	0.0002255225453445345
0.256	0.0188412942	0.0002257592041057344
0.2565	0.018952557	0.0002249564749267214
0.257	0.0188954502	0.000224406576747396
0.2575	0.0188457884	0.0002237157393053986
0.258	0.0189336757	0.0002242803063523178
0.2585	0.0189540972	0.0002248068217630189
0.259	0.0188007426	0.0002234076740313275
0.2595	0.0189184641	0.0002235172249999295
0.26	0.0189116778	0.0002226658396023585
0.2605	0.0192663943	0.0002242226825566839
0.261	0.0188541627	0.0002230461259889403
0.2615	0.0188213012	0.0002210815936270174
0.262	0.0190097141	0.000223038967918361
0.2625	0.0189478	0.000221410531022383
0.263	0.0186396086	0.0002201495828378695
0.2635	0.0188417597	0.0002217049744400508
0.264	0.018936421	0.0002194265523366317
0.2645	0.0190433495	0.0002206384540046042
0.265	0.018692256	0.0002192568642920371
0.2655	0.0188465869	0.0002205522712873779
0.266	0.0188659646	0.0002198099541442403
0.2665	0.0188739209	0.0002186212338619828
0.267	0.0189551168	0.000219035540885578
0.2675	0.0190372235	0.0002183331207947817
0.268	0.0186164924	0.0002177935281147239
0.2685	0.0190279118	0.00021886829882624
0.269	0.0188395619	0.0002178506857083004
0.2695	0.0191353669	0.0002180268100693363
0.27	0.0190137699	0.0002174339781418303
0.2705	0.0189060458	0.0002178583280809386
0.271	0.0188591392	0.0002166589083405928
0.2715	0.0187844597	0.0002156430474860411
0.272	0.018985702	0.0002165993166359123
0.2725	0.018984932	0.0002163749335040898
0.273	0.0190669535	0.0002158879148306518
0.2735	0.0186902389	0.0002142765707936868
0.274	0.018782139	0.0002139243130722243
0.2745	0.0186686413	0.0002143581270471885
0.275	0.0188369541	0.0002140055069924038
0.2755	0.019023742	0.0002146453605353119
0.276	0.018770069	0.0002129887707576057
0.2765	0.018796115	0.0002130324876266899
0.277	0.0188385308	0.0002138684667054467
0.2775	0.0190496108	0.0002134647769532908
0.278	0.0188114629	0.0002125483894447157
0.2785	0.0189182627	0.0002126781070438662
0.279	0.0188231292	0.0002128307341098492
0.2795	0.0192064138	0.0002141543280929014
0.28	0.018943113	0.000212734793709476
0.2805	0.0188121137	0.0002126868192297879
0.281	0.0190561199	0.000212222909917326
0.2815	0.0188868527	0.0002110516622375466
0.282	0.01901362	0.0002125749641228635
0.2825	0.0190126437	0.0002103298384893568
0.283	0.0190993625	0.0002114847842571548
0.2835	0.0186394443	0.0002098259569283376
0.284	0.0187958052	0.0002099692026589898
0.2845	0.0187597547	0.0002107032097154619
0.285	0.018787082	0.0002087276016336543
0.2855	0.0189677749	0.000209447796734543
0.286	0.0186703625	0.0002086598713364388
0.2865	0.0188004446	0.0002092619212795782
0.287	0.0187724197	0.0002091975478040201
0.2875	0.0189023101	0.0002081904424687827
0.288	0.0187257298	0.0002074064810202592
0.2885	0.0187808918	0.0002076547906811227
0.289	0.0188914012	0.000208419222120991
0.2895	0.0188406851	0.000207626719584426
0.29	0.0187845499	0.0002070158372125109
0.2905	0.0190563914	0.0002078507207826494
0.291	0.0187725387	0.0002060227426808614
0.2915	0.0187968407	0.0002067364569455543
0.292	0.0189137817	0.0002058234208914006
0.2925	0.0188374144	0.0002056192815932087
0.293	0.0187625402	0.000205536271833195
0.2935	0.0187869782	0.0002056262215106532
0.294	0.0190430477	0.0002065965920956043
0.2945	0.0189112107	0.0002049523044442198
0.295	0.0187303344	0.0002044163014128544
0.2955	0.0190651316	0.0002053624724842174
0.296	0.0188356472	0.0002044258829967546
0.2965	0.0188462754	0.0002046953521144987
0.297	0.0188701386	0.0002039717477124608
0.2975	0.0190825795	0.0002048031795256907
0.298	0.0188975826	0.000203179025038356
0.2985	0.018912302	0.0002034885839010704
0.299	0.0188362857	0.0002033585043742439
0.2995	0.0185148522	0.0002012271343161042
0.3	0.0188363414	0.0002026338951155976
0.3005	0.0187057813	0.0002029067292662579
0.301	0.0188814507	0.0002024027468745083
0.3015	0.0189676037	0.0002028245084952461
0.302	0.0188362469	0.0002018750709226991
0.3025	0.0187610766	0.0002016833309742686
0.303	0.0188706857	0.0002022927890399864
0.3035	0.0187685241	0.0002016112948620416
0.304	0.0189321728	0.0002020585263772522
0.3045	0.0189658548	0.000201219602775887
0.305	0.0187467607	0.0002004921247601862
0.3055	0.0188229357	0.0002006184400421729
0.306	0.0185557078	0.0001998519579385291
0.3065	0.0187595403	0.0002003236580064312
0.307	0.0188077323	0.0002004198806758483
0.3075	0.018723355	0.0001996645042698227
0.308	0.0187977746	0.0001997358495191058
0.3085	0.0186960074	0.0001993280207656689
0.309	0.0188034513	0.0001988490401750526
0.3095	0.0188428005	0.0001987783329714669
0.31	0.0188801526	0.000199428370790729
0.3105	0.0187609015	0.0001987380932478482
0.311	0.0189206686	0.0001988428083021411
0.3115	0.018957931	0.0001986558668621307
0.312	0.01883046	0.0001980851652041669
0.3125	0.0187704391	0.000197832267852021
0.313	0.0192230662	0.0001986395946208617
0.3135	0.018890212	0.0001975007895225748
0.314	0.0188548663	0.000197426761045666
0.3145	0.018737079	0.0001966000882427627
0.315	0.0189962485	0.0001976456637564187
0.3155	0.019067883	0.000196778458716689
0.316	0.0187301228	0.0001964863221387491
0.3165	0.0186689544	0.000195888048013232
0.317	0.0189875956	0.0001961373994018803
0.3175	0.0188472508	0.0001954675296703954
0.318	0.0190053242	0.0001955738426172719
0.3185	0.0188975155	0.0001956853530862595
0.319	0.0189059265	0.0001954748891351089
0.3195	0.0189101839	0.0001951233455374816
0.32	0.0188228366	0.000195611517788404
0.3205	0.0187274561	0.0001942263062767582
0.321	0.0189567859	0.0001946042880169367
0.3215	0.0188455124	0.000193606198675574
0.322	0.0189374356	0.0001943676056226742
0.3225	0.0188102804	0.0001936656261431115
0.323	0.0187383503	0.000193103242554196
0.3235	0.0187270898	0.0001925937480573949
0.324	0.0188897985	0.0001929284306606095
0.3245	0.0186593533	0.0001929711778485412
0.325	0.0188365711	0.0001923723272516063
0.3255	0.0188089484	0.0001918309516298631
0.326	0.0187623556	0.0001925164643396612
0.3265	0.0188482638	0.0001926136553004425
0.327	0.0187661513	0.0001929924022468106
0.3275	0.0188330836	0.0001911254567484894
0.328	0.0190337055	0.0001921386293659804
0.3285	0.018974771	0.0001918243586979925
0.329	0.0189735978	0.0001916013719521292
0.3295	0.0188833357	0.0001912186230127412
0.33	0.0188486836	0.0001907121357318177
0.3305	0.0187240434	0.0001897355918309279
0.331	0.0188084999	0.0001908114084836398
0.3315	0.0189293538	0.0001907307647344926
0.332	0.0188857216	0.0001899501488457798
0.3325	0.0189833314	0.0001904728811871802
0.333	0.0188658842	0.000189409667021546
0.3335	0.019114833	0.0001909396875916872
0.334	0.0188159366	0.0001891647001836001
0.3345	0.0186486411	0.0001884414781730773
0.335	0.01865514	0.0001885448698445889
0.3355	0.0186950817	0.0001887842239478906
0.336	0.0189985761	0.0001899662312590409
0.3365	0.0188035273	0.0001882171699381215
0.337	0.0188899033	0.0001883776902951969
0.3375	0.018771254	0.0001872202973366435
0.338	0.0188404532	0.000188258009970031
0.3385	0.0190700103	0.0001885093088500909
0.339	0.0188097402	0.000187460039216625
0.3395	0.0189036477	0.0001874544563523565
0.34	0.0187443692	0.0001867145973293387
0.3405	0.0187241332	0.0001869783349856504
0.341	0.0187933404	0.0001870167138299887
0.3415	0.0189465854	0.0001870245979986288
0.342	0.0186746093	0.0001867305536946859
0.3425	0.0188839889	0.0001865035560688884
0.343	0.0188819071	0.0001866594529969656
0.3435	0.0186357415	0.0001854197218077966
0.344	0.0189381082	0.0001864089854350702
0.3445	0.018630845	0.0001851886863784326
0.345	0.0189748152	0.0001851132306897664
0.3455	0.0188361787	0.0001856201566931313
0.346	0.0188662961	0.0001855267664444278
0.3465	0.0189629231	0.0001852343264760315
0.347	0.0189742798	0.0001847068310888255
0.3475	0.0188911478	0.0001846200750088943
0.348	0.0189077413	0.0001847606767646539
0.3485	0.0189409089	0.0001844797269100879
0.349	0.0187707064	0.0001842536178534988
0.3495	0.0188148581	0.0001835062952706779
0.35	0.0188094946	0.0001501515660642812
0.351	0.0187372605	0.000129454438457471
0.352	0.0188485594	0.0001293974994438479
0.353	0.0187448429	0.000128809066059113
0.354	0.0189103447	0.0001291969511709011
0.355	0.0188796472	0.0001285375619607121
0.356	0.0188253088	0.0001284734304243587
0.357	0.0188124178	0.0001303282297006996
0.358	0.0189024687	0.0001320631652068204
0.359	0.018780913	0.0001331429240393575
0.36	0.0190870604	0.0001340334919970359
0.361	0.0189197137	0.0001342687795838148
0.362	0.0188528945	0.0001344787381819184
0.363	0.0187659149	0.0001355516377593638
0.364	0.0188536817	0.0001372049504932362
0.365	0.0187390829	0.0001399242839879978
0.366	0.0188720038	0.00014062321339378
0.367	0.0189243211	0.0001386885012546763
0.368	0.018793241	0.0001376855617330953
0.369	0.0188948903	0.00013745095207261
0.37	0.0188334924	0.0001365604904185392
0.371	0.0188495478	0.0001364631085310524
0.372	0.0188501873	0.0001359214299085713
0.373	0.0188793655	0.0001353384999235894
0.374	0.0189295563	0.0001346832451782893
0.375	0.0188311443	0.0001347664904480228
0.376	0.0189848957	0.0001346405171196813
0.377	0.0189285324	0.0001343592039329598
0.378	0.0189593166	0.0001344504686556163
0.379	0.0188346949	0.0001337584961964197
0.38	0.0187540422	0.0001339434959574382
0.381	0.0187378627	0.0001339686712550921
0.382	0.0188596418	0.0001342672548889187
0.383	0.01888942	0.0001341074428230387
0.384	0.018729337	0.0001335086643803065
0.385	0.018939078	0.0001342356218558453
0.386	0.0188713034	0.0001334591333840164
0.387	0.0189147021	0.0001339792047563994
0.388	0.0189388092	0.0001335811764080715
0.389	0.018702062	0.0001329516495549747
0.39	0.0188743474	0.0001329831193606522
0.391	0.0186571729	0.0001328286671148941
0.392	0.018864675	0.0001326682109456156
0.393	0.0187534496	0.0001324831268480701
0.394	0.0187810504	0.0001323600048910367
0.395	0.0188578017	0.0001323063387083535
0.396	0.018966818	0.0001324882278398169
0.397	0.0188261312	0.0001324487303459535
0.398	0.0188174992	0.0001318302469051136
0.399	0.0187706341	0.0001319959076911491
0.4	0.0188827801	0.0001320683444028554
0.401	0.0188210466	0.0001321811532258728
0.402	0.0188796064	0.0001320702153913578
0.403	0.0189409171	0.000132075451881806
0.404	0.0187779442	0.0001319551511370436
0.405	0.018957001	0.0001317880842107735
0.406	0.0189772121	0.0001320539426448357
0.407	0.0188458077	0.0001316877860821729
0.408	0.0189193852	0.0001314005724717594
0.409	0.0187795294	0.000131254539797026
0.41	0.0190113441	0.000131570935281372
0.411	0.018874043	0.0001313651213655449
0.412	0.0190163665	0.0001312927674612717
0.413	0.018924461	0.0001310311585325655
0.414	0.0188097546	0.0001309087637171734
0.415	0.0189881262	0.0001307792744308787
0.416	0.0190077908	0.0001308422362342271
0.417	0.0191101785	0.000130769952404398
0.418	0.0189336077	0.0001304658829070447
0.419	0.0190664728	0.0001308204368964874
0.42	0.0189565483	0.000130162104518966
0.421	0.0189788169	0.0001302544911150246
0.422	0.0188128197	0.0001301292044118393
0.423	0.0189894561	0.0001301368120796501
0.424	0.0189536637	0.0001302312286955423
0.425	0.0189630707	0.0001300110769978983
0.426	0.0188741141	0.0001323506124338116
0.427	0.018920226	0.0001327256534459506
0.428	0.0188684551	0.000133166792578721
0.429	0.0188150145	0.000133221779866898
0.43	0.0189989071	0.0001344005706538278
0.431	0.018938171	0.0001339300787769783
0.432	0.0189945909	0.0001341079104050602
0.433	0.0189694626	0.000134197771537819
0.434	0.0190177774	0.0001339406806533389
0.435	0.0189302664	0.0001344195700024839
0.436	0.0189386698	0.0001345534800139493
0.437	0.0187829901	0.0001344402157100042
0.438	0.0189234878	0.0001349894583301733
0.439	0.0188874533	0.0001345556917110618
0.44	0.0187449002	0.0001349045459204726
0.441	0.0189280457	0.0001356692124346172
0.442	0.0189528634	0.0001354455067563473
0.443	0.0189552079	0.0001360101239674342
0.444	0.0188216569	0.0001355968627432201
0.445	0.0187803878	0.000135336474991298
0.446	0.019043604	0.0001362248940281396
0.447	0.0189611577	0.0001364135511742495
0.448	0.0187493806	0.000136442666324011
0.449	0.0188504614	0.0001363071571261909
0.45	0.018952324	0.000136469731925304
0.451	0.0190018259	0.0001367731623547106
0.452	0.0190372629	0.0001370158669372361
0.453	0.0189319546	0.0001372837964156059
0.454	0.0188772783	0.0001368562877563474
0.455	0.0187678696	0.0001371844270298287
0.456	0.01882528	0.0001370884639524184
0.457	0.0189252307	0.0001370003537579019
0.458	0.0188701906	0.0001377051315112158
0.459	0.0190353209	0.0001377126120828948
0.46	0.01889848	0.0001379530337678394
0.461	0.0187585402	0.000137335552899511
0.462	0.019097621	0.0001380831001986949
0.463	0.0189056361	0.000139117980230935
0.464	0.0190570056	0.0001381087809759851
0.465	0.019038739	0.0001383986232946635
0.466	0.0189156055	0.0001382570858102355
0.467	0.0190244721	0.0001384561258426738
0.468	0.0190313894	0.0001385701123546769
0.469	0.0190714488	0.0001384268153263092
0.47	0.01894092169999999	0.0001385929759873826
0.471	0.0190356083	0.0001385046635435009
0.472	0.0189048595	0.0001386344628586722
0.473	0.0189423047	0.0001386832334513428
0.474	0.018985047	0.000139178012793376
0.475	0.0189989765	0.0001390653228327423
0.476	0.0188463828	0.0001388428813108028
0.477	0.0190593502	0.0001396818283003431
0.478	0.0190882303	0.0001390684239463202
0.479	0.0188856633	0.0001386149508530048
0.48	0.0190203298	0.0001386280739473032
0.481	0.0190321567	0.0001408696537928044
0.482	0.0189328176	0.00013844924539681
0.483	0.0190426825	0.0001384451496973613
0.484	0.0189008554	0.0001386597310920692
0.485	0.0190798062	0.0001389342749058432
0.486	0.0191150165	0.0001388661643075444
0.487	0.0188660045	0.0001387631716966775
0.488	0.0189945886	0.0001384987284606554
0.489	0.0191118054	0.0001390522165548133
0.49	0.0190382473	0.0001390611020915084
0.491	0.0189905447	0.0001389769002565275
0.492	0.0190764897	0.0001395472415770895
0.493	0.0189148841	0.0001386223756663614
0.494	0.0190739872	0.0001399618316389327
0.495	0.0190184345	0.0001393813232433603
0.496	0.0189783227	0.0001421826741605494
0.497	0.0192203575	0.0001462383620047243
0.498	0.0190882389	0.0001483179705208578
0.499	0.0191397763	0.0001504023413424316
0.5	0.0191966098	0.0001529494377013177
0.501	0.0191078419	0.0001534923116623086
0.502	0.0191949624	0.0001555872118981252
0.503	0.0192440529	0.0001565963195302618
0.504	0.0193197233	0.0001588164388988966
0.505	0.0191515363	0.0001587643808228025
0.506	0.0193082518	0.0001632064440643871
0.507	0.0191970155	0.0001531081309972598
0.508	0.0191372672	0.0001512917970628985
0.509	0.0190443428	0.0001501131164305504
0.51	0.019202298	0.000149424756921273
0.511	0.01903855	0.0001488307117055301
0.512	0.0189833637	0.0001480044422793926
0.513	0.0190334695	0.0001477200283772777
0.514	0.0191345081	0.0001470712348951863
0.515	0.0190606894	0.0001468220448207597
0.516	0.0190118848	0.0001502942486879498
0.517	0.0191527996	0.0001467672292403863
0.518	0.0189887094	0.0001457125193151652
0.519	0.0191432074	0.0001473252048072464
0.52	0.0191025174	0.0001461758066468814
0.521	0.0193592762	0.0001468136396610708
0.522	0.0191592544	0.0001460661156120197
0.523	0.0193178828	0.0001463986071084329
0.524	0.0190780916	0.0001452733634314719
0.525	0.0191549331	0.0001454202811731123
0.526	0.0191046951	0.0001450192170628029
0.527	0.0189318511	0.0001448219126524553
0.528	0.0191792326	0.0001452118533216007
0.529	0.0193963698	0.0001454029867919615
0.53	0.0191431729	0.0001449473001438148
0.531	0.0193105683	0.0001454962376394674
0.532	0.01942951320000001	0.0001462864171872065
0.533	0.0191278197	0.000144418067034982
0.534	0.0192154329	0.0001456358956031194
0.535	0.0189359884	0.0001453706502738348
0.536	0.0192822177	0.0001492267845581425
0.537	0.0192232875	0.0001463633761348274
0.538	0.0192131504	0.0001449482765458683
0.539	0.0190510318	0.000144465637708813
0.54	0.0192679059	0.0001459031828776754
0.541	0.0192003489	0.0001450543753879824
0.542	0.0194073722	0.0001453872413246177
0.543	0.0193396497	0.0001447623913172832
0.544	0.0193188785	0.0001448395901217835
0.545	0.0192743965	0.0001456237295500828
0.546	0.019128262	0.0001444274299925757
0.547	0.0191901861	0.0001450285387005103
0.548	0.0192395671	0.0001447067237297523
0.549	0.019300202	0.000144803243850101
0.55	0.0192526269	0.0001447858472958679
0.551	0.0192558029	0.0001447122832453713
0.552	0.0194110478	0.00014500025766499
0.553	0.0192590558	0.0001449270627737342
0.554	0.019254223	0.0001446852320771115
0.555	0.0193651777	0.000145077514156339
0.556	0.0191429961	0.0001441393875570367
0.5570000000000001	0.0191594728	0.0001446093834436868
0.5580000000000001	0.0191449134	0.0001438508118281372
0.5590000000000001	0.019310103	0.0001444242877336429
0.5600000000000001	0.0191815918	0.0001433355416900958
0.5610000000000001	0.0192171603	0.0001436027735915897
0.5620000000000001	0.0193647849	0.0001438627005483082
0.5629999999999999	0.0192415046	0.0001432743539181962
0.5639999999999999	0.0193369846	0.0001436429871788465
0.5649999999999999	0.0191358252	0.0001434922866879237
0.5659999999999999	0.0190373592	0.0001433549239975822
0.5669999999999999	0.0193160258	0.0001439086108890033
0.5679999999999999	0.0193455248	0.0001443205871234306
0.569	0.0192173793	0.0001434424002154134
0.57	0.0193920619	0.0001435332646112588
0.571	0.0194527041	0.0001434313668767644
0.572	0.0194439927	0.0001439435598275677
0.573	0.0192664213	0.0001437969119485157
0.574	0.0193567158	0.0001433198419584809
0.575	0.0193241594	0.0001439071768086725
0.576	0.0192157503	0.0001433179846617547
0.577	0.0193140355	0.0001434472454486108
0.578	0.0194911099	0.0001441693227357165
0.579	0.0192388634	0.0001434610914438062
0.58	0.0194143638	0.0001439754672339078
0.581	0.0192175819	0.0001432564317866791
0.582	0.0193028245	0.0001438651683381548
0.583	0.01936648	0.0001438166197696991
0.584	0.0193426882	0.0001437533803967507
0.585	0.0193839474	0.0001442546383402675
0.586	0.0193170013	0.0001437095433451907
0.587	0.019434518	0.0001436873931871622
0.588	0.0195064323	0.0001443406258347225
0.589	0.0194904737	0.0001442088282695993
0.59	0.0193351806	0.000143612537775627
0.591	0.0195129642	0.0001443948071030725
0.592	0.0193850366	0.0001439756957457063
0.593	0.0193889356	0.0001445548181181587
0.594	0.0194538958	0.0001444543205033202
0.595	0.0195786614	0.0001447076178172736
0.596	0.0192116681	0.0001440583276497713
0.597	0.0196029122	0.0001443929802269383
0.598	0.0194703002	0.0001443916321921596
0.599	0.0194238476	0.0001446158338465668
0.6	0.0195097348	0.0001444978412504837
0.601	0.0195261071	0.000144734435987537
0.602	0.0193088276	0.0001442097083566991
0.603	0.0193509939	0.0001446503803910638
0.604	0.0194309942	0.0001443000302942633
0.605	0.0194124164	0.0001444247330676192
0.606	0.0195545337	0.0001445142217075071
0.607	0.0194358179	0.0001445782517925544
0.608	0.0195990172	0.000144821521381046
0.609	0.019396067	0.0001445033076320697
0.61	0.0193895717	0.0001446549995856648
0.611	0.0195440356	0.0001448501558215656
0.612	0.0195044191	0.0001449825982849573
0.613	0.0193408476	0.000144434496359605
0.614	0.0196018838	0.0001453364537360553
0.615	0.019724451	0.000145076711166141
0.616	0.0194840932	0.0001449423427648799
0.617	0.0194978108	0.0001443640686339021
0.618	0.0196024006	0.0001446773607017453
0.619	0.019632754	0.0001442936277287966
0.62	0.019468844	0.0001435856816763614
0.621	0.0195825941	0.0001439897345708222
0.622	0.0195369263	0.0001433336546987295
0.623	0.0195784727	0.0001438708377375404
0.624	0.0197032129	0.0001440194103686908
0.625	0.0195376658	0.0001438218417549997
0.626	0.019551171	0.0001438648804001495
0.627	0.0196600788	0.0001440500831528528
0.628	0.0196261607	0.0001442881205537901
0.629	0.0196937407	0.0001444795330596617
0.63	0.0197513786	0.0001445834065510962
0.631	0.0196817252	0.0001447920985992797
0.632	0.0195930484	0.0001442290290918092
0.633	0.0197271189	0.0001447133536337683
0.634	0.0198225243	0.0001453007889667797
0.635	0.0196973894	0.0001495290736447801
0.636	0.0195085622	0.0001532606658360931
0.637	0.0197743731	0.0001563166659657769
0.638	0.0195969641	0.0001586004845334118
0.639	0.0196471918	0.0001608392973744186
0.64	0.0197550623	0.0001629903292206509
0.641	0.020052948	0.0001654176679607347
0.642	0.0198551315	0.0001667785412412313
0.643	0.0197056631	0.0001678899713986969
0.644	0.0200134844	0.0001676019111238326
0.645	0.0198347537	0.000162387799472706
0.646	0.0198920425	0.0001602831926932527
0.647	0.0198799669	0.000158784228785332
0.648	0.0198387302	0.0001580434624147029
0.649	0.019853696	0.0001571542060522358
0.65	0.020015254	0.0001567712502793337
0.651	0.0200230236	0.0001566272435337916
0.652	0.0199719359	0.0001558298550041296
0.653	0.0199177105	0.0001556148935433938
0.654	0.019933802	0.0001550122656002119
0.655	0.019994684	0.0001545715373614962
0.656	0.0199838131	0.0001537887127078174
0.657	0.0201069362	0.0001536618944914241
0.658	0.0199771569	0.0001532296743540775
0.659	0.0200377267	0.0001527598080606814
0.66	0.0200450585	0.0001529519628441168
0.661	0.0199710143	0.0001523397879110494
0.662	0.020076236	0.0001525264739159497
0.663	0.0200116048	0.0001520892031759302
0.664	0.020218957	0.0001526137069254284
0.665	0.0202162135	0.000152721419341981
0.666	0.0200237401	0.0001521863289167805
0.667	0.0200629013	0.0001522881341618484
0.668	0.0201527192	0.0001520954498630388
0.669	0.0200860766	0.0001523214232869157
0.67	0.0202894243	0.0001522767120463368
0.671	0.0200092839	0.0001518821804247312
0.672	0.0201696638	0.0001517022846282535
0.673	0.0201135432	0.0001518466076674405
0.674	0.0200730268	0.0001519097837513413
0.675	0.0202489632	0.0001519307629710121
0.676	0.0201905443	0.0001519100040042025
0.677	0.0200856041	0.0001515051129530102
0.678	0.0201260869	0.0001515478170627363
0.679	0.0202450644	0.0001522284484581594
0.68	0.0201960036	0.0001519187311144925
0.681	0.0203675593	0.000151994574404943
0.6820000000000001	0.0201564068	0.000151980711499009
0.6830000000000001	0.0201747932	0.0001517462782430652
0.6840000000000001	0.0202010257	0.0001517773073191763
0.6850000000000001	0.0201867101	0.0001515077961826187
0.6860000000000001	0.0203455225	0.0001516218391373021
0.6870000000000001	0.0204464789	0.0001522903652938881
0.6879999999999999	0.0203099147	0.0001520339598832726
0.6889999999999999	0.0202920078	0.0001520425053355634
0.6899999999999999	0.020465984	0.0001523043013545201
0.6909999999999999	0.0202112848	0.0001516927097757106
0.6919999999999999	0.0203522167	0.000151958280893076
0.6929999999999999	0.020271968	0.0001520247192672792
0.694	0.0203911602	0.0001519376623038281
0.695	0.0203939277	0.0001522171920001014
0.696	0.0203134421	0.0001519772086774884
0.697	0.0202312665	0.0001518886235631388
0.698	0.0203835827	0.0001523507401212509
0.699	0.0203517689	0.0001522685769453787
0.7	0.0203370259	0.0001518743649178657
0.701	0.0204851625	0.0001523574781832194
0.702	0.020458123	0.0001519776181949551
0.703	0.0203464695	0.0001521408739975509
0.704	0.0203157421	0.0001518603176052732
0.705	0.0202603907	0.0001518802652135115
0.706	0.0204146071	0.0001520028168547854
0.707	0.020777058	0.0001525136815712672
0.708	0.0203873393	0.0001514669070232823
0.709	0.0204484998	0.0001513916976705501
0.71	0.0204904096	0.0001514511066478098
0.711	0.0204226723	0.0001514840361864327
0.712	0.0205460999	0.0001521653668594132
0.713	0.0204370486	0.0001514802446896534
0.714	0.0205271074	0.0001515359751685023
0.715	0.020684671	0.0001523580997782944
0.716	0.0206276022	0.0001522486197875951
0.717	0.0205095642	0.000151715391286798
0.718	0.0203669513	0.0001514539880091585
0.719	0.0205028964	0.000151577998786659
0.72	0.0205322089	0.0001520324071820082
0.721	0.0206176821	0.0001521935188857211
0.722	0.0207250664	0.0001520360043178153
0.723	0.0205073858	0.0001522057946090166
0.724	0.0205594065	0.0001518346116239058
0.725	0.0206220617	0.0001521157777963694
0.726	0.0206033749	0.0001517625513918609
0.727	0.0207789808	0.0001524192620332187
0.728	0.0206936158	0.0001521277590890664
0.729	0.0207322718	0.0001524421395998781
0.73	0.0205384785	0.0001520827303616007
0.731	0.0206359492	0.0001518392272870861
0.732	0.0206257733	0.0001515775415150853
0.733	0.0206785768	0.0001518244618264726
0.734	0.0208014752	0.0001514499484498321
0.735	0.020464141	0.0001508086966503866
0.736	0.0206910118	0.0001511612728121163
0.737	0.0207249493	0.0001507847422453331
0.738	0.0207905002	0.0001507224214863025
0.739	0.0207176851	0.0001505974748460856
0.74	0.0208307686	0.00015071678442378
0.741	0.0208521438	0.0001512948114645419
0.742	0.0208785598	0.0001509913400116679
0.743	0.0208598928	0.0001512948516748583
0.744	0.0208431101	0.0001511821882498498
0.745	0.0206483813	0.0001508243852597082
0.746	0.0208542187	0.0001511660734426331
0.747	0.0208624951	0.0001512595125916671
0.748	0.020788878	0.0001513731010613069
0.749	0.0208584891	0.0001511688826617854
0.75	0.020844792	0.0001510849951246338
0.751	0.0208557444	0.0001511718016413274
0.752	0.0207752723	0.0001511647015341841
0.753	0.0209340276	0.0001519640500517959
0.754	0.0210691122	0.0001514674879988831
0.755	0.0210112886	0.0001519191151988199
0.756	0.0209084108	0.0001517456175338641
